customer_id,first_name,last_name,email,segment,region,acquisition_date
CUST_040475,Rebecca,Long,rebecca.long@jackson.com,Standard,South,2023-08-20
CUST_040476,Lauren,Peters,lauren.peters@sullivan.net,Standard,South,2021-07-23
CUST_040477,Erin,Lee,erin.lee@mendoza-wood.com,Standard,West,2022-07-05
CUST_040478,Alex,Nielsen,alex.nielsen@chase.com,Standard,North,2023-12-01
CUST_040479,Christina,Kelley,christina.kelley@pratt-wilson.biz,Budget,Central,2022-11-06
CUST_040480,Christopher,Hall,christopher.hall@noble.com,Budget,Central,2023-11-03
CUST_040481,Brandi,Robinson,brandi.robinson@williams.com,Premium,West,2021-11-14
CUST_040482,Donna,Hall,donna.hall@stewart-stone.com,Budget,North,2023-01-25
CUST_040483,William,Castro,william.castro@spence.com,Standard,West,2022-04-02
CUST_040484,Sonya,Campbell,sonya.campbell@salazar.com,Budget,West,2023-05-24
CUST_040485,Shelley,Smith,shelley.smith@johnson.com,Standard,North,2022-07-10
CUST_040486,Tiffany,Long,tiffany.long@shaw.com,Standard,West,2024-07-27
CUST_040487,Jesse,Garcia,jesse.garcia@bradley-evans.com,Standard,East,2022-10-16
CUST_040488,Jeff,Cameron,jeff.cameron@hicks.net,Standard,East,2022-12-05
CUST_040489,Jessica,Simmons,jessica.simmons@glass.info,Standard,East,2024-02-26
CUST_040490,Craig,Campbell,craig.campbell@williams-marsh.com,Standard,West,2023-08-13
CUST_040491,Robert,Newton,robert.newton@chambers-long.info,Budget,North,2023-04-10
CUST_040492,Vicki,Chan,vicki.chan@carter.info,Standard,East,2023-04-25
CUST_040493,Jenna,Lee,jenna.lee@hardin.biz,Budget,North,2024-08-12
CUST_040494,John,Castillo,john.castillo@cline-campbell.com,Standard,East,2022-10-22
CUST_040495,Brittney,Pham,brittney.pham@thomas-valdez.com,Standard,East,2023-09-24
CUST_040496,Paul,Adams,paul.adams@woodard.com,Budget,South,2023-03-06
CUST_040497,Kayla,Obrien,kayla.obrien@rodriguez-lane.com,Standard,West,2024-08-04
CUST_040498,Juan,Peters,juan.peters@berry-smith.com,Standard,Central,2021-10-25
CUST_040499,Joseph,Huber,joseph.huber@hughes.org,Standard,East,2022-09-15
CUST_040500,Allen,Harvey,allen.harvey@holloway-lopez.com,Standard,West,2024-04-15
CUST_040501,Jessica,Collins,jessica.collins@lee.com,Standard,South,2022-06-30
CUST_040502,Kathleen,Wong,kathleen.wong@rodriguez-reyes.com,Standard,South,2023-09-12
CUST_040503,Brianna,Bentley,brianna.bentley@gillespie.net,Standard,West,2022-05-06
CUST_040504,Virginia,Jordan,virginia.jordan@villarreal.com,Standard,Central,2023-04-12
CUST_040505,Jason,Armstrong,jason.armstrong@morris-hobbs.info,Standard,North,2021-10-13
CUST_040506,Suzanne,Decker,suzanne.decker@duncan-hughes.com,Standard,East,2022-05-04
CUST_040507,Tonya,Mccoy,tonya.mccoy@robinson.org,Standard,Central,2023-07-30
CUST_040508,Sara,West,sara.west@weaver.com,Budget,South,2023-09-07
CUST_040509,Robert,Martinez,robert.martinez@brewer.biz,Standard,North,2021-02-08
CUST_040510,Gabriel,Dean,gabriel.dean@bowers.biz,Standard,Central,2022-02-06
CUST_040511,Taylor,Sherman,taylor.sherman@wood-stewart.org,Standard,East,2023-08-21
CUST_040512,Lee,Ford,lee.ford@rodriguez.biz,Standard,West,2023-02-09
CUST_040513,Robert,Simmons,robert.simmons@wilson.com,Standard,South,2024-10-14
CUST_040514,Richard,Orozco,richard.orozco@rodriguez.com,Budget,North,2024-11-23
CUST_040515,Heather,Burns,heather.burns@dodson.com,Standard,Central,2022-01-22
CUST_040516,Derek,Copeland,derek.copeland@valdez.com,Budget,South,2024-05-24
CUST_040517,Dalton,Figueroa,dalton.figueroa@cervantes-reyes.net,Budget,North,2021-08-19
CUST_040518,Nancy,Robinson,nancy.robinson@wilson-cooley.com,Standard,East,2023-04-18
CUST_040519,Brenda,Wright,brenda.wright@patterson.info,Premium,West,2021-02-12
CUST_040520,Zachary,Torres,zachary.torres@bennett-garner.net,Premium,South,2024-08-13
CUST_040521,Brian,Maldonado,brian.maldonado@hernandez.net,Standard,South,2022-09-28
CUST_040522,Vanessa,Meyer,vanessa.meyer@maxwell-webb.com,Standard,Central,2021-08-26
CUST_040523,Sara,Lewis,sara.lewis@doyle-barnes.com,Standard,West,2021-03-31
CUST_040524,Cole,Lynn,cole.lynn@phillips.com,Standard,West,2024-09-10
CUST_040525,Charles,Brooks,charles.brooks@schmitt.com,Budget,Central,2023-09-24
CUST_040526,Roy,Morris,roy.morris@gonzales-hood.org,Standard,West,2023-04-02
CUST_040527,Adam,Ramsey,adam.ramsey@smith.com,Standard,East,2024-11-03
CUST_040528,Kayla,Jacobs,kayla.jacobs@johnson.net,Premium,Central,2021-12-18
CUST_040529,Kaylee,Torres,kaylee.torres@jones.com,Standard,West,2022-07-13
CUST_040530,Sara,Hicks,sara.hicks@dean-wolf.com,Premium,North,2023-07-08
CUST_040531,Beverly,Kerr,beverly.kerr@gregory-larson.info,Budget,North,2022-08-29
CUST_040532,Angela,Lamb,angela.lamb@howard-jones.com,Standard,North,2024-08-07
CUST_040533,Jeremy,Walls,jeremy.walls@doyle.com,Budget,Central,2022-03-04
CUST_040534,Eric,Floyd,eric.floyd@greene-torres.info,Budget,Central,2023-10-05
CUST_040535,Jessica,Rios,jessica.rios@lewis-ramirez.com,Standard,South,2021-03-18
CUST_040536,Brittany,Whitehead,brittany.whitehead@thompson-brady.biz,Budget,South,2024-02-08
CUST_040537,Adrienne,Watson,adrienne.watson@huber.biz,Budget,North,2021-10-06
CUST_040538,Rebecca,Morris,rebecca.morris@parker-sanchez.biz,Standard,West,2023-11-07
CUST_040539,Christopher,Glover,christopher.glover@johnson.com,Budget,East,2024-07-15
CUST_040540,Nicole,Douglas,nicole.douglas@parker.net,Standard,North,2022-12-18
CUST_040541,Tricia,Morris,tricia.morris@vance.org,Standard,Central,2021-04-08
CUST_040542,Charles,Goodwin,charles.goodwin@hughes.net,Standard,North,2021-10-08
CUST_040543,Henry,Jackson,henry.jackson@harris.com,Standard,North,2023-12-28
CUST_040544,Michael,Day,michael.day@miller.com,Budget,Central,2024-02-25
CUST_040545,Scott,Parsons,scott.parsons@lam.info,Budget,North,2021-08-24
CUST_040546,Gregory,Bryant,gregory.bryant@lee.net,Budget,East,2024-07-09
CUST_040547,Ryan,Jones,ryan.jones@cooper.org,Premium,East,2021-02-23
CUST_040548,Ruben,Jacobs,ruben.jacobs@potter-cook.net,Standard,South,2021-10-17
CUST_040549,Brett,Mejia,brett.mejia@young.org,Standard,East,2024-10-27
CUST_040550,Sara,Gonzalez,sara.gonzalez@newman.info,Standard,North,2022-02-23
CUST_040551,Timothy,Haynes,timothy.haynes@anderson.com,Standard,Central,2022-09-07
CUST_040552,Linda,Tran,linda.tran@gibson-cooper.com,Budget,South,2022-03-12
CUST_040553,Rachel,Barry,rachel.barry@cook.org,Premium,North,2024-05-18
CUST_040554,Emily,Nelson,emily.nelson@burke-hahn.com,Premium,North,2023-01-25
CUST_040555,Lacey,Williams,lacey.williams@thomas.biz,Standard,North,2022-11-04
CUST_040556,Sean,Kramer,sean.kramer@jones-elliott.org,Standard,Central,2022-07-05
CUST_040557,Megan,Powers,megan.powers@ibarra.com,Standard,North,2023-09-17
CUST_040558,Jacob,Young,jacob.young@brewer.com,Standard,West,2021-01-05
CUST_040559,Christine,Morrison,christine.morrison@reid.net,Premium,North,2022-07-20
CUST_040560,John,Schmidt,john.schmidt@thompson.com,Standard,East,2023-03-27
CUST_040561,Amanda,Boyd,amanda.boyd@colon.com,Standard,South,2023-12-02
CUST_040562,Jessica,Oneal,jessica.oneal@brown-scott.com,Premium,West,2023-07-20
CUST_040563,Christopher,Benson,christopher.benson@mcdaniel.com,Standard,West,2024-01-07
CUST_040564,Jennifer,Taylor,jennifer.taylor@ortega-allen.com,Budget,South,2024-04-07
CUST_040565,Karen,Campbell,karen.campbell@baker.com,Standard,South,2023-11-27
CUST_040566,Paul,Park,paul.park@miles.com,Budget,West,2023-02-14
CUST_040567,Valerie,Mullins,valerie.mullins@adams.com,Budget,West,2023-01-24
CUST_040568,Shawn,Johnson,shawn.johnson@edwards.com,Standard,Central,2023-01-06
CUST_040569,Brian,Gibbs,brian.gibbs@ward-mason.biz,Standard,Central,2022-06-13
CUST_040570,Joshua,Kennedy,joshua.kennedy@liu.biz,Standard,South,2021-07-25
CUST_040571,Carrie,Sosa,carrie.sosa@morris.com,Budget,East,2021-04-10
CUST_040572,David,Wood,david.wood@sharp-simpson.com,Standard,East,2022-07-27
CUST_040573,Joshua,Garcia,joshua.garcia@thomas.com,Standard,South,2023-06-24
CUST_040574,Chelsea,Hughes,chelsea.hughes@turner-house.org,Budget,Central,2022-02-08
CUST_040575,Lisa,Hinton,lisa.hinton@ross.com,Standard,North,2021-11-11
CUST_040576,Jeffrey,Lucero,jeffrey.lucero@le.com,Standard,West,2023-01-29
CUST_040577,Kelly,Garcia,kelly.garcia@powers-collier.com,Premium,West,2023-05-21
CUST_040578,Jared,Bird,jared.bird@young.com,Budget,Central,2022-12-14
CUST_040579,Michael,Gardner,michael.gardner@hernandez.net,Premium,West,2021-06-17
CUST_040580,Amy,Blankenship,amy.blankenship@kennedy.biz,Standard,North,2023-09-16
CUST_040581,Brittany,Hickman,brittany.hickman@holt.org,Premium,Central,2022-08-30
CUST_040582,Robert,Perez,robert.perez@russell.com,Budget,Central,2022-03-31
CUST_040583,Abigail,Murray,abigail.murray@kirk-glenn.com,Standard,South,2021-04-11
CUST_040584,Jackie,Garcia,jackie.garcia@rose.com,Budget,North,2022-12-25
CUST_040585,Susan,Jordan,susan.jordan@white.com,Budget,East,2022-02-01
CUST_040586,Ryan,Skinner,ryan.skinner@lewis.com,Premium,West,2022-03-17
CUST_040587,David,Bean,david.bean@rangel-miller.net,Premium,West,2023-06-02
CUST_040588,Jessica,Mitchell,jessica.mitchell@elliott.org,Budget,North,2024-05-24
CUST_040589,Michael,Day,michael.day@harris.com,Standard,East,2023-09-08
CUST_040590,Laura,Cummings,laura.cummings@walker.net,Standard,East,2021-01-31
CUST_040591,Mark,Rush,mark.rush@frey.com,Budget,North,2023-03-27
CUST_040592,Ruth,Landry,ruth.landry@green-hale.com,Standard,East,2024-09-28
CUST_040593,Kim,David,kim.david@olson-brown.com,Standard,West,2024-02-02
CUST_040594,Heather,Garcia,heather.garcia@perez.net,Standard,North,2024-04-02
CUST_040595,Lauren,Gray,lauren.gray@stokes.net,Standard,East,2023-03-31
CUST_040596,Lisa,Bowman,lisa.bowman@long.com,Standard,South,2024-08-17
CUST_040597,Bridget,Hill,bridget.hill@reese.com,Standard,East,2021-08-27
CUST_040598,Craig,Bullock,craig.bullock@gordon.com,Standard,North,2024-03-19
CUST_040599,Kari,Jenkins,kari.jenkins@costa.com,Standard,West,2024-11-30
CUST_040600,Brooke,Coleman,brooke.coleman@mullins.com,Standard,West,2022-04-12
CUST_040601,Jerry,Smith,jerry.smith@ross.org,Standard,Central,2022-09-15
CUST_040602,Brandon,Hernandez,brandon.hernandez@irwin.com,Premium,Central,2022-07-02
CUST_040603,Tara,Hunter,tara.hunter@ramsey.net,Standard,Central,2022-03-23
CUST_040604,Zachary,Francis,zachary.francis@simon.com,Standard,Central,2023-02-06
CUST_040605,Leslie,Wallace,leslie.wallace@lambert.com,Standard,East,2021-03-22
CUST_040606,Jeffrey,Watkins,jeffrey.watkins@cooper.org,Premium,Central,2022-09-21
CUST_040607,Douglas,Lester,douglas.lester@williams.com,Standard,North,2022-03-15
CUST_040608,Gregory,Gonzalez,gregory.gonzalez@mercado-stephens.org,Budget,West,2023-09-01
CUST_040609,Monique,Cortez,monique.cortez@jones-gutierrez.org,Standard,West,2021-08-02
CUST_040610,Andrea,Griffin,andrea.griffin@rodriguez-bell.com,Standard,South,2024-08-08
CUST_040611,Tammy,Holt,tammy.holt@davis.com,Standard,East,2022-07-29
CUST_040612,Brent,Carney,brent.carney@jones.com,Standard,North,2023-04-15
CUST_040613,Christina,Jackson,christina.jackson@delgado.net,Budget,East,2022-09-12
CUST_040614,Bridget,Martin,bridget.martin@frank.info,Standard,South,2021-12-15
CUST_040615,Pamela,Jackson,pamela.jackson@smith.net,Budget,South,2021-01-24
CUST_040616,Zoe,Alexander,zoe.alexander@ball.com,Budget,West,2021-09-27
CUST_040617,Amy,Rivera,amy.rivera@olson.com,Budget,Central,2024-10-28
CUST_040618,Nicholas,Dean,nicholas.dean@orozco.org,Premium,South,2024-03-08
CUST_040619,Rachel,Nelson,rachel.nelson@wilson.com,Standard,West,2022-12-07
CUST_040620,Kristen,Brown,kristen.brown@bates.info,Budget,North,2023-02-09
CUST_040621,Lonnie,Davis,lonnie.davis@garner.com,Standard,East,2023-03-11
CUST_040622,Erin,Harris,erin.harris@mathis.biz,Premium,Central,2023-05-05
CUST_040623,Lauren,Ingram,lauren.ingram@richard.com,Budget,West,2024-03-18
CUST_040624,Leslie,Stephenson,leslie.stephenson@harrison.biz,Standard,East,2021-06-05
CUST_040625,Matthew,Henry,matthew.henry@oliver-jones.com,Standard,South,2021-12-29
CUST_040626,Desiree,Davis,desiree.davis@jones.com,Budget,Central,2022-03-03
CUST_040627,Jacob,Phillips,jacob.phillips@webb.com,Budget,East,2021-02-10
CUST_040628,Lori,Adams,lori.adams@lutz-winters.biz,Budget,Central,2021-01-19
CUST_040629,Dawn,Thompson,dawn.thompson@weeks.com,Standard,East,2022-01-13
CUST_040630,Jimmy,Ward,jimmy.ward@frost.com,Standard,East,2022-06-18
CUST_040631,Kristen,Goodman,kristen.goodman@alvarez.com,Budget,Central,2021-12-02
CUST_040632,Shelley,White,shelley.white@garcia.com,Budget,North,2022-09-28
CUST_040633,Justin,Mcdonald,justin.mcdonald@young.com,Premium,West,2022-04-27
CUST_040634,Michelle,Williams,michelle.williams@walton.info,Standard,North,2022-07-15
CUST_040635,Todd,Caldwell,todd.caldwell@klein.com,Standard,South,2023-03-15
CUST_040636,Melanie,Johnson,melanie.johnson@juarez.org,Standard,West,2024-03-10
CUST_040637,Debbie,Gray,debbie.gray@norton.com,Standard,Central,2022-10-21
CUST_040638,Michael,Drake,michael.drake@barron.info,Budget,East,2024-11-03
CUST_040639,Jessica,Williams,jessica.williams@harrison.com,Standard,North,2023-09-05
CUST_040640,Denise,Ward,denise.ward@thomas-newton.com,Standard,East,2023-12-15
CUST_040641,Frank,Howard,frank.howard@castillo-rhodes.info,Budget,East,2023-03-26
CUST_040642,Jill,Herrera,jill.herrera@lewis-rangel.com,Standard,North,2021-04-20
CUST_040643,Jasmine,Carter,jasmine.carter@nelson-nelson.com,Premium,West,2024-08-23
CUST_040644,Summer,Chambers,summer.chambers@hardy.com,Standard,South,2021-12-21
CUST_040645,Kyle,White,kyle.white@stone.com,Premium,South,2021-02-05
CUST_040646,Patrick,Dalton,patrick.dalton@smith-murphy.com,Standard,East,2021-06-16
CUST_040647,Brittany,Smith,brittany.smith@sanders-baker.info,Budget,South,2021-11-10
CUST_040648,Wyatt,Bowman,wyatt.bowman@martinez.com,Standard,North,2024-01-25
CUST_040649,Rhonda,Baker,rhonda.baker@washington.info,Standard,Central,2023-05-31
CUST_040650,Kyle,Wright,kyle.wright@johnson.com,Standard,North,2022-11-10
CUST_040651,Michael,Barton,michael.barton@green.com,Standard,East,2021-03-22
CUST_040652,Amber,Burton,amber.burton@martinez.com,Standard,Central,2021-06-22
CUST_040653,Claudia,Alexander,claudia.alexander@cook.com,Standard,West,2021-03-23
CUST_040654,Krystal,Rice,krystal.rice@johns.biz,Standard,Central,2022-11-16
CUST_040655,Shaun,Barrett,shaun.barrett@hunter.org,Standard,South,2022-05-10
CUST_040656,Brooke,Porter,brooke.porter@romero.biz,Standard,West,2021-04-04
CUST_040657,Michael,English,michael.english@morris.net,Premium,North,2022-04-15
CUST_040658,Kimberly,Frye,kimberly.frye@jackson.com,Standard,South,2024-01-20
CUST_040659,Michael,Barnes,michael.barnes@carr.info,Premium,Central,2023-06-09
CUST_040660,Lisa,Taylor,lisa.taylor@padilla.net,Premium,North,2022-03-05
CUST_040661,Aaron,Brown,aaron.brown@brown.com,Budget,Central,2022-06-01
CUST_040662,Kimberly,Mcintosh,kimberly.mcintosh@willis.com,Standard,North,2023-11-20
CUST_040663,Matthew,Lester,matthew.lester@carr-yang.com,Budget,East,2023-07-15
CUST_040664,Benjamin,Grant,benjamin.grant@malone.com,Standard,West,2021-03-31
CUST_040665,Jessica,Thornton,jessica.thornton@lee.com,Budget,West,2021-07-11
CUST_040666,Jesse,Chambers,jesse.chambers@werner.org,Standard,East,2023-08-04
CUST_040667,Sandra,Morgan,sandra.morgan@sampson.net,Budget,Central,2024-01-18
CUST_040668,Lisa,James,lisa.james@evans-ball.net,Standard,West,2021-05-01
CUST_040669,Susan,Curtis,susan.curtis@wallace-reed.com,Standard,East,2023-08-07
CUST_040670,Joseph,Murray,joseph.murray@evans.org,Premium,West,2024-11-18
CUST_040671,Krista,Lyons,krista.lyons@johnson.com,Standard,South,2024-01-23
CUST_040672,Angela,Roberts,angela.roberts@ellison.com,Standard,South,2023-08-05
CUST_040673,Leonard,Ramos,leonard.ramos@diaz.biz,Premium,East,2023-05-31
CUST_040674,Margaret,Richardson,margaret.richardson@smith.com,Standard,East,2022-08-14
CUST_040675,Michelle,Collins,michelle.collins@torres.com,Standard,West,2024-03-18
CUST_040676,Michael,Payne,michael.payne@arellano.com,Standard,East,2023-04-07
CUST_040677,Sarah,Hernandez,sarah.hernandez@robinson.info,Standard,West,2021-03-19
CUST_040678,Karen,Jenkins,karen.jenkins@collins-alvarado.info,Standard,West,2023-01-31
CUST_040679,Scott,Cherry,scott.cherry@mcmahon-alexander.info,Standard,Central,2024-11-23
CUST_040680,Linda,Garcia,linda.garcia@woods-luna.net,Standard,North,2024-10-05
CUST_040681,Danielle,Sanchez,danielle.sanchez@phillips.info,Budget,West,2023-09-29
CUST_040682,Gary,Bradford,gary.bradford@myers-martin.net,Standard,Central,2022-12-12
CUST_040683,Richard,Pratt,richard.pratt@oconnor-davis.info,Standard,South,2022-01-31
CUST_040684,Kathryn,West,kathryn.west@casey.com,Budget,East,2022-03-06
CUST_040685,Wesley,Miller,wesley.miller@beltran.biz,Standard,East,2024-04-08
CUST_040686,Robert,Chaney,robert.chaney@hines-murphy.com,Standard,South,2024-06-26
CUST_040687,David,Blake,david.blake@davis.info,Budget,East,2023-10-24
CUST_040688,Anthony,Bradford,anthony.bradford@alvarez.org,Budget,Central,2024-05-28
CUST_040689,Jeffery,Griffith,jeffery.griffith@hoffman.com,Standard,South,2022-09-21
CUST_040690,Amanda,Cole,amanda.cole@jones.com,Standard,East,2023-09-27
CUST_040691,Ashley,Martin,ashley.martin@palmer.org,Premium,Central,2021-04-10
CUST_040692,Edward,Hoover,edward.hoover@roach.net,Standard,Central,2022-07-09
CUST_040693,Julie,Brown,julie.brown@nichols.com,Standard,Central,2022-07-20
CUST_040694,Joseph,Brown,joseph.brown@jenkins.com,Standard,South,2023-06-09
CUST_040695,Mark,Thomas,mark.thomas@mason.net,Premium,Central,2024-10-14
CUST_040696,William,Graves,william.graves@young.com,Premium,South,2021-11-07
CUST_040697,Dylan,Murillo,dylan.murillo@valencia-cook.com,Budget,East,2023-04-11
CUST_040698,Ronald,Crawford,ronald.crawford@price-townsend.info,Budget,South,2021-05-20
CUST_040699,Susan,Clark,susan.clark@lewis.com,Budget,North,2024-09-03
CUST_040700,Jeremy,Webb,jeremy.webb@martin.info,Budget,South,2023-01-27
CUST_040701,Christopher,Sherman,christopher.sherman@smith-evans.org,Budget,North,2024-09-07
CUST_040702,Stephen,Romero,stephen.romero@lindsey-mclaughlin.com,Standard,South,2022-09-30
CUST_040703,Sarah,Sims,sarah.sims@barrett.org,Premium,North,2021-01-26
CUST_040704,Jessica,Webb,jessica.webb@hood.com,Standard,South,2024-02-23
CUST_040705,Michael,Wheeler,michael.wheeler@swanson.org,Premium,East,2023-03-27
CUST_040706,James,Martin,james.martin@marsh-ingram.biz,Standard,Central,2021-11-09
CUST_040707,Daniel,Shaw,daniel.shaw@mccormick-lozano.com,Premium,West,2024-02-26
CUST_040708,George,Dunn,george.dunn@valenzuela.com,Standard,North,2021-04-29
CUST_040709,Michelle,Smith,michelle.smith@contreras.com,Budget,North,2022-11-02
CUST_040710,Tony,Reed,tony.reed@stone.biz,Budget,Central,2021-06-05
CUST_040711,Rodney,Patel,rodney.patel@richards.com,Budget,Central,2022-03-20
CUST_040712,Charles,Logan,charles.logan@pope.com,Budget,South,2024-05-25
CUST_040713,Lisa,Patterson,lisa.patterson@vasquez.com,Standard,South,2022-06-19
CUST_040714,Michael,Chan,michael.chan@christian-carr.org,Standard,East,2022-05-11
CUST_040715,Rebecca,Moore,rebecca.moore@porter.com,Standard,South,2021-02-06
CUST_040716,Alan,Frederick,alan.frederick@velazquez.com,Premium,South,2024-04-16
CUST_040717,Kristi,Chen,kristi.chen@vance.com,Standard,Central,2023-05-26
CUST_040718,Patricia,Parker,patricia.parker@bautista.biz,Standard,South,2023-11-22
CUST_040719,Pamela,Kerr,pamela.kerr@castillo.biz,Budget,Central,2022-08-16
CUST_040720,Christine,Smith,christine.smith@lopez-baker.net,Standard,South,2024-10-14
CUST_040721,Roger,May,roger.may@burke.info,Standard,Central,2022-07-23
CUST_040722,Donald,King,donald.king@vargas.com,Standard,South,2024-06-23
CUST_040723,Cynthia,Mitchell,cynthia.mitchell@baker-thomas.com,Budget,North,2021-09-05
CUST_040724,Ethan,Pearson,ethan.pearson@eaton-perez.biz,Budget,South,2022-06-30
CUST_040725,Tyler,Villegas,tyler.villegas@wilson.info,Standard,South,2024-03-15
CUST_040726,April,Lee,april.lee@morales.com,Standard,South,2024-06-04
CUST_040727,Shannon,Johnson,shannon.johnson@meyers.com,Budget,South,2024-10-05
CUST_040728,Christy,Robbins,christy.robbins@carter-lynch.org,Standard,East,2021-12-13
CUST_040729,Deborah,Parker,deborah.parker@stewart.net,Standard,North,2023-01-04
CUST_040730,Thomas,Cox,thomas.cox@murphy.net,Standard,Central,2021-03-05
CUST_040731,Adam,Rhodes,adam.rhodes@ramsey-mclaughlin.com,Standard,South,2022-03-23
CUST_040732,Jacob,Cooper,jacob.cooper@bradford.com,Budget,South,2023-03-21
CUST_040733,Erica,Bailey,erica.bailey@shaw-lewis.org,Standard,North,2022-02-18
CUST_040734,Joel,Burns,joel.burns@diaz-powers.com,Standard,North,2022-01-26
CUST_040735,Jesse,Johnson,jesse.johnson@rivera.com,Standard,West,2022-07-26
CUST_040736,Theresa,Robinson,theresa.robinson@stephens.biz,Budget,West,2021-01-05
CUST_040737,Megan,Woods,megan.woods@higgins.net,Budget,East,2023-07-04
CUST_040738,Joseph,Galvan,joseph.galvan@sanchez.org,Premium,Central,2024-09-27
CUST_040739,Tonya,Jones,tonya.jones@chavez-cobb.com,Standard,South,2022-06-10
CUST_040740,Steven,Wells,steven.wells@white-brown.com,Standard,East,2022-05-30
CUST_040741,Timothy,Ramirez,timothy.ramirez@nelson.com,Standard,East,2023-09-14
CUST_040742,April,Clarke,april.clarke@chapman.org,Standard,East,2021-03-28
CUST_040743,Nicole,Little,nicole.little@chavez.com,Budget,West,2023-12-18
CUST_040744,Scott,Chan,scott.chan@reyes.com,Standard,South,2023-11-13
CUST_040745,Yolanda,Stafford,yolanda.stafford@collins.com,Standard,East,2024-07-27
CUST_040746,Raven,Williams,raven.williams@ross.com,Standard,Central,2021-03-30
CUST_040747,April,Turner,april.turner@johnson.com,Standard,East,2024-01-07
CUST_040748,Jeffrey,Spears,jeffrey.spears@brown.biz,Standard,East,2021-01-20
CUST_040749,Cindy,Zamora,cindy.zamora@brown-underwood.com,Standard,South,2021-11-05
CUST_040750,Jill,Robinson,jill.robinson@morris.com,Standard,South,2023-08-24
CUST_040751,Mark,Baldwin,mark.baldwin@klein.biz,Budget,East,2023-11-21
CUST_040752,Rebekah,Ferguson,rebekah.ferguson@taylor.info,Budget,South,2021-05-04
CUST_040753,Troy,Berger,troy.berger@garcia.com,Standard,West,2023-05-03
CUST_040754,Kayla,Cummings,kayla.cummings@gross.biz,Budget,North,2022-12-03
CUST_040755,Amy,Brennan,amy.brennan@kim-payne.org,Budget,East,2022-01-21
CUST_040756,Jennifer,Fernandez,jennifer.fernandez@wiggins.com,Standard,West,2021-11-27
CUST_040757,Curtis,Harrington,curtis.harrington@ramos-mitchell.com,Standard,West,2022-10-18
CUST_040758,Christina,Black,christina.black@lin-sweeney.com,Standard,East,2024-01-03
CUST_040759,Danielle,Mccoy,danielle.mccoy@wood.com,Budget,West,2022-12-04
CUST_040760,Michael,Johnson,michael.johnson@edwards.com,Budget,Central,2021-06-09
CUST_040761,Yolanda,Padilla,yolanda.padilla@jacobs.com,Budget,West,2021-12-25
CUST_040762,Kathy,Cook,kathy.cook@johnson-flores.info,Premium,Central,2021-09-26
CUST_040763,David,Brown,david.brown@wright.com,Premium,South,2024-01-24
CUST_040764,Amber,Anderson,amber.anderson@morris.info,Standard,East,2022-10-06
CUST_040765,Debra,Zuniga,debra.zuniga@watson-mason.org,Standard,North,2023-09-28
CUST_040766,Shawn,Romero,shawn.romero@payne.com,Budget,East,2022-12-29
CUST_040767,Victoria,Riley,victoria.riley@holmes.org,Budget,Central,2021-03-08
CUST_040768,Lori,Phillips,lori.phillips@lynch.biz,Standard,South,2021-01-23
CUST_040769,Kathleen,Hull,kathleen.hull@carter.com,Standard,North,2021-01-06
CUST_040770,James,Valentine,james.valentine@torres.com,Standard,North,2024-09-06
CUST_040771,Corey,Barr,corey.barr@moss-mckenzie.info,Standard,North,2022-03-31
CUST_040772,Brian,Rosales,brian.rosales@perkins.org,Standard,South,2022-05-16
CUST_040773,Ashley,Jacobs,ashley.jacobs@morrison.net,Standard,East,2021-02-25
CUST_040774,Eugene,Kim,eugene.kim@paul-hughes.org,Standard,East,2024-09-15
CUST_040775,Daniel,Patton,daniel.patton@bell.info,Premium,Central,2023-10-11
CUST_040776,William,Smith,william.smith@alexander.com,Premium,South,2021-07-23
CUST_040777,Cassandra,Wilson,cassandra.wilson@dunn.net,Budget,North,2024-02-21
CUST_040778,Natalie,Chen,natalie.chen@bell.biz,Premium,West,2022-04-03
CUST_040779,Jonathan,Hess,jonathan.hess@coleman.com,Premium,East,2021-03-07
CUST_040780,Cindy,Estrada,cindy.estrada@perkins-knox.com,Budget,Central,2024-05-21
CUST_040781,Mikayla,Perez,mikayla.perez@goodwin.biz,Budget,Central,2024-02-13
CUST_040782,Ann,Brown,ann.brown@holt.com,Budget,West,2024-07-14
CUST_040783,David,Cowan,david.cowan@daniel-thompson.com,Budget,North,2022-10-02
CUST_040784,Brenda,Acevedo,brenda.acevedo@lopez-grimes.com,Standard,East,2021-02-28
CUST_040785,Michael,Salas,michael.salas@watson.org,Standard,West,2022-09-18
CUST_040786,Victoria,Walls,victoria.walls@blankenship.biz,Standard,South,2021-09-11
CUST_040787,Nicole,Wyatt,nicole.wyatt@west.com,Budget,Central,2022-01-11
CUST_040788,Zachary,Johnson,zachary.johnson@smith-dawson.com,Standard,Central,2022-09-27
CUST_040789,John,Johnson,john.johnson@nichols.com,Standard,East,2021-12-05
CUST_040790,Debbie,Little,debbie.little@griffith-benson.org,Premium,North,2021-12-30
CUST_040791,Samuel,Bryant,samuel.bryant@gill.com,Standard,West,2021-03-31
CUST_040792,Robert,Burke,robert.burke@rodriguez-mcpherson.info,Budget,South,2021-05-16
CUST_040793,Rick,Ayala,rick.ayala@king.com,Standard,West,2023-02-17
CUST_040794,William,King,william.king@whitaker.net,Standard,East,2022-03-14
CUST_040795,Bruce,Hopkins,bruce.hopkins@harris.info,Budget,Central,2024-09-28
